"source","text","nwords","contains_url","sentiment","dow","day","hour"
"Android","The Theater must always be a safe and special place.The cast of Hamilton was very rude last night to a very good man, Mike Pence. Apologize!",26,FALSE,"positive","Saturday",323,8.94166666666615
"Android","The cast and producers of Hamilton, which I hear is highly overrated, should immediately apologize to Mike Pence for their terrible behavior",22,FALSE,"negative","Sunday",324,6.37611111111164
"Android","Numerous patriots will be coming to Bedminster today as I continue to fill out the various positions necessary to MAKE AMERICA GREAT AGAIN!",23,FALSE,"anticipation","Sunday",324,6.7397222222221
"Android","I watched parts of @nbcsnl Saturday Night Live last night. It is a totally one-sided, biased show - nothing funny at all. Equal time for us?",26,FALSE,"anticipation","Sunday",324,8.43444444444503
"Android","General James ""Mad Dog"" Mattis, who is being considered for Secretary of Defense, was very impressive yesterday. A true General's General!",21,FALSE,"anger","Sunday",324,8.6513888888885
"Android","I have always had a good relationship with Chuck Schumer. He is far smarter than Harry R and has the ability to get things done. Good news!",27,FALSE,"anger","Sunday",324,9.08361111111071
"Android","Prior to the election it was well known that I have interests in properties all over the world.Only the crooked media makes this a big deal!",26,FALSE,"anticipation","Monday",325,21.2391666666667
"Android","Many people would like to see @Nigel_Farage represent Great Britain as their Ambassador to the United States. He would do a great job!",23,FALSE,"positive","Monday",325,21.3711111111106
"Android","I cancelled today's meeting with the failing @nytimes when the terms and conditions of the meeting were changed at the last moment. Not nice",24,FALSE,"anger","Tuesday",326,6.2791666666667
"Android","Perhaps a new meeting will be set up with the @nytimes. In the meantime they continue to cover me inaccurately and with a nasty tone!",25,FALSE,"trust","Tuesday",326,6.52166666666699
"Android","The failing @nytimes just announced that complaints about them are at a 15 year high. I can fully understand that - but why announce?",24,FALSE,"anger","Tuesday",326,6.61277777777786
"Android","Great meetings will take place today at Trump Tower concerning the formation of the people who will run our government for the next 8 years.",25,FALSE,"fear","Tuesday",326,6.7824999999998
"iOS","'President-elect Donald J. Trump's CIA Director Garners Praise'
https://t.co/UFdLWtwBEQ https://t.co/MrPaG7OziQ",9,TRUE,"positive","Tuesday",326,8.63805555555564
"iOS","'Jeff Sessions, a Fitting Selection for Attorney General'
https://t.co/LjKTkAZSFy",8,TRUE,"positive","Tuesday",326,8.66277777777805
"Android","Bus crash in Tennessee so sad &amp; so terrible. Condolences to all family members and loved ones. These beautiful children will be remembered!",23,FALSE,"fear","Tuesday",326,19.4127777777771
"iOS","Let us give thanks for all that we have, and let us boldly face the exciting new frontiers that lie ahead. Happy Th… https://t.co/RY9mGGjrXm",24,TRUE,"positive","Wednesday",327,21.2905555555549
"Android","Happy Thanksgiving to everyone. We will, together, MAKE AMERICA GREAT AGAIN!",11,FALSE,"joy","Wednesday",327,22.5100000000007
"Android","I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROGRESS - Will know soon!",25,FALSE,"joy","Thursday",328,10.1994444444445
"Android","Fidel Castro is dead!",4,FALSE,NA,"Saturday",330,8.13638888888863
"Android","The Green Party scam to fill up their coffers by asking for impossible recounts is now being joined by the badly defeated &amp; demoralized Dems",25,FALSE,"negative","Saturday",330,19.5255555555555
"Android","The Democrats, when they incorrectly thought they were going to win, asked that the election night tabulation be accepted. Not so anymore!",22,FALSE,NA,"Saturday",330,22.9977777777776
"Android","Hillary Clinton conceded the election when she called me just prior to the victory speech and after the results were in. Nothing will change",24,FALSE,"positive","Sunday",331,7.32527777777841
"Android","Hillary's debate answer on delay: ""That is horrifying. That is not the way our democracy works. Been around for 240 years. We've had free --",25,FALSE,"disgust","Sunday",331,7.91750000000047
"Android","and fair elections. We've accepted the outcomes when we may not have liked them, and that is what must be expected of anyone standing on a -",27,FALSE,"positive","Sunday",331,8.01888888888925
"Android","during a general election. I, for one, am appalled that somebody that is the nominee of one of our two major parties would take that kind --",27,FALSE,"positive","Sunday",331,8.13472222222254
"Android","of position."" Then, separately she stated, ""He said something truly horrifying ... he refused to say that he would respect the results of --",24,FALSE,"negative","Sunday",331,8.30166666666673
"Android","this election. That is a direct threat to our democracy."" She then said, ""We have to accept the results and look to the future, Donald --",26,FALSE,"anger","Sunday",331,8.38833333333378
"Android","Trump is going to be our President. We owe him an open mind and the chance to lead."" So much time and money will be spent - same result! Sad",30,FALSE,"anticipation","Sunday",331,8.49166666666724
"Android","In addition to winning the Electoral College in a landslide, I won the popular vote if you deduct the millions of people who voted illegally",25,FALSE,"negative","Sunday",331,15.5119444444449
"Android","It would have been much easier for me to win the so-called popular vote than the Electoral College in that I would only campaign in 3 or 4--",28,FALSE,"anger","Sunday",331,15.5716666666663
"Android","states instead of the 15 states that I visited. I would have won even more easily and convincingly (but smaller states are forgotten)!",23,FALSE,"fear","Sunday",331,15.692222222222
"Android","Serious voter fraud in Virginia, New Hampshire and California - so why isn't the media reporting on this? Serious bias - big problem!",23,FALSE,"anger","Sunday",331,19.5316666666668
"Android","If Cuba is unwilling to make a better deal for the Cuban people, the Cuban/American people and the U.S. as a whole, I will terminate deal.",26,FALSE,"anticipation","Monday",332,9.03500000000031
"Android",".@CNN is so embarrassed by their total  (100%) support of Hillary Clinton, and yet her loss in a landslide, that they don't know what to do.",27,FALSE,"fear","Monday",332,22.0663888888889
"Android","The Great State of Michigan was just certified as a Trump WIN giving all of our MAKE AMERICA GREAT AGAIN supporters another victory - 306!",25,FALSE,"positive","Tuesday",333,6.26361111111055
"Android","I thought that @CNN would get better after they failed so badly in their support of Hillary Clinton however, since election, they are worse!",24,FALSE,"negative","Tuesday",333,6.57833333333338
"Android","Nobody should be allowed to burn the American flag - if they do, there must be consequences - perhaps loss of citizenship or year in jail!",26,FALSE,"fear","Tuesday",333,6.92027777777776
"iOS","'President-Elect Donald J. Trump Intends to Nominate Congressman Tom Price and Seema Verma.'
https://t.co/ZTh5cuY26Z https://t.co/twIgAKJs3s",14,TRUE,"trust","Tuesday",333,15.9861111111118
"iOS","'President-Elect Donald J. Trump Nominates Elaine Chao as Secretary of the Department of Transportation'
https://t.co/5FMGdhAZxB",14,TRUE,"positive","Tuesday",333,18.6277777777782
"Android","I will be going to Indiana on Thursday to make a major announcement concerning Carrier A.C. staying in Indianapolis. Great deal for workers!",23,FALSE,"anticipation","Tuesday",333,22.6711111111108
"Android","Big day on Thursday for Indiana and the great workers of that wonderful state.We will keep our companies and jobs in the U.S. Thanks Carrier",25,FALSE,"joy","Tuesday",333,22.8455555555552
"Android","ISIS is taking credit for the terrible stabbing attack at Ohio State University by a Somali refugee who should not have been in our country.",25,FALSE,"anger","Wednesday",334,6.33361111111117
"Android","I will be holding a major news conference in New York City with my children on December 15 to discuss the fact that I will be leaving my ...",29,FALSE,"positive","Wednesday",334,6.66249999999991
"Android","great business in total in order to fully focus on running the country in order to MAKE AMERICA GREAT AGAIN! While I am not mandated to ....",27,FALSE,"positive","Wednesday",334,6.74777777777808
"Android","do this under the law, I feel it is visually important, as President,  to in no way have a conflict of interest with my various businesses..",27,FALSE,"trust","Wednesday",334,6.9111111111115
"Android","Hence, legal documents are being crafted which take me completely out of business operations. The Presidency is a far more important task!",22,FALSE,"positive","Wednesday",334,6.99388888888916
"iOS","Join me in Cincinnati, Ohio tomorrow evening at 7:00pm. I am grateful for all of your support. THANK YOU!
Tickets:… https://t.co/51Emq7Tffa",20,TRUE,"positive","Wednesday",334,10.3952777777777
"iOS","'President-elect Donald J. Trump today announced his intent to nominate Steven Mnuchin, Wilbur Ross &amp; Todd Ricketts… https://t.co/cEBxoWsnYp",18,TRUE,"positive","Wednesday",334,11.3572222222228
"iOS","'Donald Trump is already helping the working class' https://t.co/GTuNcQhLYx",9,TRUE,"surprise","Wednesday",334,15.0038888888894
"Android","Look forward to going to Indiana tomorrow in order to be with the great workers of Carrier. They will sell many air conditioners!",23,FALSE,"anticipation","Wednesday",334,22.8097222222218
"iOS","My thoughts and prayers are with those affected by the tragic storms and tornadoes in the Southeastern United States. Stay safe!",21,FALSE,"positive","Thursday",335,9.63250000000062
"Android","Getting ready to leave for the Great State of Indiana and meet the hard working and wonderful people of Carrier A.C.",21,FALSE,"surprise","Thursday",335,9.63583333333281
"iOS","Heading to U.S. Bank Arena in Cincinnati, Ohio for a 7pm rally. 
Join me! Tickets: https://t.co/HiWqZvHv6M",16,TRUE,"positive","Thursday",335,17.869444444445
"iOS","Thank you Ohio! Together, we made history – and now, the real work begins. America will start winning again!… https://t.co/sVNSNJE7Uf",20,TRUE,"anticipation","Thursday",335,21.7549999999997
"Android","The President of Taiwan CALLED ME today to wish me congratulations on winning the Presidency. Thank you!",17,FALSE,"positive","Friday",336,19.7388888888895
"Android","Interesting how the U.S. sells Taiwan billions of dollars of military equipment but I should not accept a congratulatory call.",20,FALSE,"fear","Friday",336,20.6916666666671
"Android","Rexnord of Indiana is moving to Mexico and rather viciously firing all of its 300 workers. This is happening all over our country. No more!",25,FALSE,NA,"Friday",336,22.1113888888885
"iOS","State Treasurer John Kennedy is my choice for US Senator from Louisiana. Early voting today; election next Saturday.",18,FALSE,"disgust","Saturday",337,14.161111111111
"iOS","Our great VPE, @mike_pence, is in Louisiana campaigning for John Kennedy for US Senate. John will be a tremendous help to us in Washington.",24,FALSE,"negative","Saturday",337,14.2169444444444
"Android","Just tried watching Saturday Night Live - unwatchable! Totally biased, not funny and the Baldwin impersonation just can't get any worse. Sad",22,FALSE,"negative","Sunday",338,0.23277777777821
"Android","The U.S. is going to substantialy reduce taxes and regulations on businesses, but any business that leaves our country for another country,",22,FALSE,NA,"Sunday",338,6.69638888888858
"Android","fires its employees, builds a new factory or plant in the other country, and then thinks it will sell its product back into the U.S.  ......",27,FALSE,NA,"Sunday",338,6.81833333333316
"Android","without retribution or consequence, is WRONG! There will be a tax on our soon to be strong border of 35% for these companies ......",24,FALSE,"negative","Sunday",338,6.96138888888936
"Android","wanting to sell their product, cars, A.C. units etc., back across the border. This tax will make leaving financially difficult, but.....",21,FALSE,"fear","Sunday",338,7.09305555555602
"Android","these companies are able to move between all 50 states, with no tax or tariff being charged. Please be forewarned prior to making a very ...",26,FALSE,"negative","Sunday",338,7.35027777777805
"Android","expensive mistake! THE UNITED STATES IS OPEN FOR BUSINESS",9,FALSE,"negative","Sunday",338,7.39083333333383
"Android","The Green Party just dropped its recount suit in Pennsylvania and is losing votes in Wisconsin recount. Just a Stein scam to raise money!",24,FALSE,"anger","Sunday",338,13.9786111111107
"Android",".@FoxNews will be re-running ""Objectified: Donald Trump,"" the ratings hit produced by the great Harvey Levin of TMZ, at 8:00 P.M. Enjoy!",22,FALSE,"anger","Sunday",338,16.789166666666
"Android","Did China ask us if it was OK to devalue their currency (making it hard for our companies to compete), heavily tax our products going into..",26,FALSE,"negative","Sunday",338,17.3986111111117
"Android","their country (the U.S. doesn't tax them) or to build a massive military complex in the middle of the South China Sea?  I don't think so!",27,FALSE,"positive","Sunday",338,17.5061111111117
"iOS","I am thrilled to nominate Dr. @RealBenCarson as our next Secretary of the US Dept. of Housing and Urban Development… https://t.co/OJKuDFhP3r",21,TRUE,NA,"Monday",339,8.88638888888863
"iOS","#ThankYouTour2016 

12/6- North Carolina
https://t.co/79AHq3NC0v

12/8- Iowa
https://t.co/1IuRTVwMSx

12/9- Michiga… https://t.co/vcQaIJ8qoB",7,TRUE,NA,"Monday",339,18.1119444444439
"Android","Boeing is building a brand new 747 Air Force One for future presidents, but costs are out of control, more than $4 billion. Cancel order!",25,FALSE,"negative","Tuesday",340,8.87638888888932
"iOS","Join me tonight in Fayetteville, North Carolina at 7pm! 
#ThankYouTour2016 
Tickets: https://t.co/79AHq3NC0v https://t.co/KoZCE7JeG7",13,TRUE,"positive","Tuesday",340,11.7574999999997
"iOS","Departing New York with General James 'Mad Dog' Mattis for tonight's rally in Fayetteville, North Carolina! See you… https://t.co/Z8sgJBWI09",19,TRUE,"anger","Tuesday",340,16.2958333333336
"iOS","A great night in Fayetteville, North Carolina. Thank you! #ICYMI watch here: https://t.co/ZAuTgxKPpb https://t.co/EF9xRWmciA",14,TRUE,"anticipation","Tuesday",340,22.5555555555561
"Android","I will be interviewed on the @TODAYshow at 7:30. Enjoy!",10,FALSE,"anticipation","Wednesday",341,7.31555555555497
"iOS","We pause today to remember the 2,403 American heroes who selflessly gave their lives at Pearl Harbor 75 years ago...
https://t.co/r5eRLR24Q3",20,TRUE,"trust","Wednesday",341,13.6333333333328
"iOS","Join me tomorrow in Des Moines, Iowa with Vice President-Elect @mike_pence - at 7:00pm!
#ThankYouTour2016 #MAGA… https://t.co/Geq6sT70IT",16,TRUE,"positive","Wednesday",341,14.6255555555558
"Android","Chuck Jones, who is President of United Steelworkers 1999, has done a terrible job representing workers. No wonder companies flee country!",21,FALSE,"positive","Wednesday",341,19.6966666666663
"Android","If United Steelworkers 1999 was any good, they would have kept those jobs in Indiana. Spend more time working-less time talking. Reduce dues",23,FALSE,"anticipation","Wednesday",341,20.9444444444439
"iOS","Today we lost a great pioneer of air and space in John Glenn. He was a hero and inspired generations of future explorers. He will be missed.",27,FALSE,"positive","Thursday",342,16.2644444444441
"iOS","On my way to Des Moines, Iowa- will see you soon with @mike_pence. Join us! Tickets: https://t.co/1IuRTVwMSx #ThankYouTour2016",18,TRUE,"positive","Thursday",342,17.9233333333336
"iOS","Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: https://t.co/2UTwAg5V87",14,TRUE,"anticipation","Thursday",342,18.2030555555561
"iOS","THANK YOU IOWA!
#ThankYouTour2016 https://t.co/v6EB2OQMeO",4,TRUE,NA,"Thursday",342,22.0344444444449
"iOS","Join me live in Louisiana! Tomorrow, we need you to go to the polls &amp; send John Kennedy to the U.S. Senate. https://t.co/O0jtz0BKeL",23,TRUE,"anticipation","Friday",343,14.7083333333335
"iOS","Thank you Louisiana! Get out &amp; vote for John Kennedy tomorrow. Electing Kennedy will help enact our agenda on behal… https://t.co/sHXeyreEZI",21,TRUE,"anticipation","Friday",343,17.2224999999999
"iOS","Thank you Michigan. We are going to bring back your jobs &amp; together, we will MAKE AMERICA GREAT AGAIN!
Watch:… https://t.co/EyLOo26FqW",20,TRUE,"anticipation","Friday",343,22.5138888888887
"Android",".@RudyGiuliani, one of the finest people I know and a former GREAT Mayor of N.Y.C., just took himself out of consideration for ""State"".",23,FALSE,"positive","Saturday",344,6.32333333333327
"Android","I have NOTHING to do with The Apprentice except for fact that I conceived it with Mark B &amp; have a big stake in it. Will devote ZERO TIME!",29,FALSE,"anticipation","Saturday",344,6.45611111111157
"Android","As a show of support for our Armed Forces, I will be going to The Army-Navy Game today. Looking forward to it, should be fun!",25,FALSE,"positive","Saturday",344,7.63999999999987
"iOS","Reports by @CNN that I will be working on The Apprentice during my Presidency, even part time, are ridiculous &amp; untrue - FAKE NEWS!",24,FALSE,"negative","Saturday",344,9.19694444444485
"iOS","A very interesting read. Unfortunately, so much is true.
https://t.co/ER2BoM765M",9,TRUE,"joy","Saturday",344,9.23972222222255
"iOS","October 2015 - thanks Chris Wallace @FoxNewsSunday! https://t.co/VEsgPcWq7z",8,TRUE,NA,"Saturday",344,14.1536111111109
"Android","I will be interviewed today on Fox News Sunday with Chris Wallace at 10:00 (Eastern) Network. ENJOY!",17,FALSE,"anticipation","Sunday",345,7.9383333333335
"Android","Being at the Army - Navy Game was fantastic. There is nothing like the spirit in that stadium. A wonderful experience, and congrats to Army!",25,FALSE,"positive","Sunday",345,8.20166666666682
"Android","I spent Friday campaigning with John Kennedy, of the Great State of Louisiana, for the U.S.Senate. The election is over - JOHN WON!",23,FALSE,"negative","Sunday",345,8.86305555555509
"Android","Whether I choose him or not for ""State""- Rex Tillerson, the Chairman &amp; CEO of ExxonMobil, is a world class player and dealmaker. Stay tuned!",25,FALSE,"negative","Sunday",345,10.4861111111113
"Android","Will be interviewed on @FoxNews at 10:00 P.M. Enjoy!",9,FALSE,"anticipation","Sunday",345,19.5411111111116
"Android","Just watched @NBCNightlyNews - So biased, inaccurate and bad, point after point. Just can't get much worse, although @CNN is right up there!",23,FALSE,"negative","Sunday",345,20.0372222222218
"Android","Can you imagine if the election results were the opposite and WE tried to play the Russia/CIA card. It would be called conspiracy theory!",24,FALSE,"anticipation","Monday",346,8.29833333333318
"Android","Unless you catch ""hackers"" in the act, it is very hard to determine who was doing the hacking. Why wasn't this brought up before election?",25,FALSE,"surprise","Monday",346,8.35555555555538
"Android","The F-35 program and cost is out of control. Billions of dollars can and will be saved on military (and other) purchases after January 20th.",25,FALSE,"fear","Monday",346,8.43694444444418
"iOS","#ThankYouTour2016 

Tue: West Allis, WI. 

Thur: Hershey, PA. 

Fri: Orlando, FL. 

Sat: Mobile, AL. 

Tickets:… https://t.co/OJ8S7iVzFx",16,TRUE,"anticipation","Monday",346,17.4311111111115
"Android","The final Wisconsin vote is in and guess what - we just picked up an additional 131 votes. The Dems and Green Party can now rest. Scam!",27,FALSE,"positive","Monday",346,18.6799999999994
"Android","I will be making my announcement on the next Secretary of State tomorrow morning.",14,FALSE,"anticipation","Monday",346,19.5513888888895
"Android","Even though I am not mandated by law to do so, I will be leaving my busineses before January 20th so that I can focus full time on the......",29,FALSE,"anticipation","Monday",346,23.4369444444442
"Android","Presidency. Two of my children, Don and Eric, plus executives, will manage them. No new deals will be done during my term(s) in office.",24,FALSE,"positive","Monday",346,23.5336111111105
"Android","I will hold a press conference in the near future to discuss the business, Cabinet picks and all other topics of interest. Busy times!",24,FALSE,"positive","Monday",346,23.6925000000001
"Android","I have chosen one of the truly great business leaders of the world, Rex Tillerson, Chairman and CEO of ExxonMobil, to be Secretary of State.",25,FALSE,"positive","Tuesday",347,6.72722222222228
"Android","Wisconsin and Pennsylvania have just certified my wins in those states. I actually picked up additional votes!",17,FALSE,NA,"Tuesday",347,6.9597222222219
"Android","The thing I like best about Rex Tillerson is that he has vast experience at dealing successfully with all types of foreign governments.",23,FALSE,"negative","Tuesday",347,7.73500000000013
"iOS","Join me this Saturday at Ladd–Peebles Stadium in Mobile, Alabama! 
#ThankYouTour2016 

Tickets:… https://t.co/1RFmKCMgyw",13,TRUE,"anticipation","Tuesday",347,16.5647222222224
"iOS","Thank you Wisconsin! My Administration will be focused on three very important words: jobs, jobs, jobs! Watch:… https://t.co/iEGWZLuiFE",18,TRUE,"anger","Tuesday",347,22.8152777777773
"Android","Has anyone looked at the really poor numbers of @VanityFair Magazine. Way down, big trouble, dead! Graydon Carter, no talent, will be out!",23,FALSE,"positive","Thursday",349,8.09861111111059
"Android","Thank you to Time Magazine and Financial Times for naming me ""Person of the Year"" - a great honor!",19,FALSE,"anticipation","Thursday",349,8.15388888888947
"Android","The media tries so hard to make my move to the White House, as it pertains to my business, so complex - when actually it isn't!",26,FALSE,"anticipation","Thursday",349,8.48166666666657
"iOS","If Russia, or some other entity, was hacking, why did the White House wait so long to act? Why did they only complain after Hillary lost?",26,FALSE,"negative","Thursday",349,9.40805555555562
"iOS","Join me in Mobile, Alabama on Sat. at 3pm! #ThankYouTour2016 
Tickets: https://t.co/GGgbjl8Zo6 https://t.co/opKrWO4k0C",13,TRUE,"anticipation","Thursday",349,17.454444444445
"iOS","Thank you Pennsylvania! Together, we are going to MAKE AMERICA GREAT AGAIN! Watch here: https://t.co/7R382qWfWS… https://t.co/yB6u5FEfHq",16,TRUE,"anticipation","Thursday",349,20.5488888888895
"Android","Are we talking about the same cyberattack where it was revealed that head of the DNC illegally gave Hillary the questions to the debate?",24,FALSE,"positive","Friday",350,6.15527777777743
"iOS","#ThankYouTour2016 

Tonight- Orlando, Florida 
Tickets: https://t.co/JwQeccp79N

Tomorrow- Mobile, Alabama
Tickets:… https://t.co/Cq5AwcuzT9",9,TRUE,"anticipation","Friday",350,11.9077777777775
"iOS","Thank you Florida. My Administration will follow two simple rules: BUY AMERICAN and HIRE AMERICAN! #ICYMI- Watch:… https://t.co/3vgtzSJsFu",18,TRUE,"anticipation","Friday",350,22.866944444444
"Android","Last night in Orlando, Florida, was incredible - massive crowd - THANK YOU FLORIDA! Today at 3:00 P.M. I will be in Alabama for last rally!",26,FALSE,NA,"Saturday",351,8.08388888888885
"Android","Mobile, Alabama today at 3:00 P.M. Last rally of the year - ""THANK YOU ALABAMA AND THE SOUTH"" Biggest of all crowds expected, see you there!",26,FALSE,"anticipation","Saturday",351,8.33972222222201
"iOS","China steals United States Navy research drone in international waters - rips it out of water and takes it to China in unprecedented act.",24,FALSE,"negative","Saturday",351,8.9555555555562
"iOS","Thank you Alabama! From now on, it’s going to be #AmericaFirst. Our goal is to bring back that wonderful phrase:… https://t.co/4UAazd7TmF",21,TRUE,"joy","Saturday",351,19.2013888888891
"Android","We should tell China that we don't want the drone they stole back.- let them keep it!",17,FALSE,"negative","Saturday",351,19.9902777777775
"Android","If my many supporters acted and threatened people like those who lost the election are doing, they would be scorned &amp; called terrible names!",24,FALSE,"negative","Sunday",352,16.9111111111106
"Android","Today there were terror attacks in Turkey, Switzerland and Germany - and it is only getting worse. The civilized world must change thinking!",23,FALSE,"fear","Monday",353,18.3530555555553
"Android","We did it! Thank you to all of my great supporters, we just officially won the election (despite all of the distorted and inaccurate media).",25,FALSE,"negative","Monday",353,18.8613888888895
"Android","Bill Clinton stated that I called him after the election. Wrong, he called me (with a very nice congratulations). He ""doesn't know much"" ...",24,FALSE,"negative","Tuesday",354,8.06638888888938
"Android","especially how to get people, even with an unlimited budget, out to vote in the vital swing states ( and more). They focused on wrong states",26,FALSE,"positive","Tuesday",354,8.15499999999975
"Android","Yes, it is true - Carlos Slim, the great businessman from Mexico, called me about getting together for a meeting. We met, HE IS A GREAT GUY!",27,FALSE,"positive","Tuesday",354,15.4658333333336
"Android","Campaigning to win the Electoral College is much more difficult &amp; sophisticated than the popular vote. Hillary focused on the wrong states!",22,FALSE,"negative","Wednesday",355,8.25388888888938
"Android","I would have done even better in the election, if that is possible, if the winner was based on popular vote - but would campaign differently",26,FALSE,"anticipation","Wednesday",355,8.40805555555517
"Android","I have not heard any of the pundits or commentators discussing the fact that I spent FAR LESS MONEY on the win than Hillary on the loss!",27,FALSE,"anger","Wednesday",355,8.49388888888916
"Android","I met some really great Air Force GENERALS and Navy ADMIRALS today, talking about airplane capability and pricing. Very impressive people!",21,FALSE,"anger","Wednesday",355,22.6591666666668
"iOS","The resolution being considered at the United Nations Security Council regarding Israel should be vetoed....cont: https://t.co/s8rXKKZNF1",16,TRUE,"positive","Thursday",356,8.61777777777843
"Android","Someone incorrectly stated that the phrase ""DRAIN THE SWAMP"" was no longer being used by me. Actually, we will always be trying to DTS.",24,FALSE,"disgust","Thursday",356,11.6977777777784
"Android","The United States must greatly strengthen and expand its nuclear capability until such time as the world comes to its senses regarding nukes",23,FALSE,"positive","Thursday",356,11.8416666666662
"Android","Based on the tremendous cost and cost overruns of the Lockheed Martin F-35, I have asked Boeing to price-out a comparable F-18 Super Hornet!",24,FALSE,NA,"Thursday",356,17.4347222222223
"Android","The so-called ""A"" list celebrities are all wanting tixs to the inauguration, but look what they did for Hillary, NOTHING. I want the PEOPLE!",24,FALSE,"anticipation","Thursday",356,20.9994444444442
"Android","My wonderful son, Eric, will no longer be allowed to raise money for children with cancer because of a possible conflict of interest with...",24,FALSE,"anger","Friday",357,6.88472222222163
"Android","my presidency. Isn't this a ridiculous shame? He loves these kids, has raised millions of dollars for them, and now must stop. Wrong answer!",24,FALSE,"negative","Friday",357,6.97666666666692
"iOS","As to the U.N., things will be different after Jan. 20th.",11,FALSE,NA,"Friday",357,15.2427777777775
"Android","The terrorist who killed so many people in Germany said just before crime, ""by God's will we will slaughter you pigs, I swear, we will......",25,FALSE,"anger","Friday",357,16.2950000000005
"Android","slaughter you. This is a purely religious threat, which turned into reality. Such hatred! When will the U.S., and all countries, fight back?",23,FALSE,"anger","Friday",357,16.3833333333337
"Android","Vladimir Putin said today about Hillary and Dems: ""In my opinion, it is humiliating. One must be able to lose with dignity.""  So true!",25,FALSE,"disgust","Friday",357,19.2172222222225
"Android",".@NBCNews purposely left out this part of my nuclear qoute: ""until such time as the world comes to its senses regarding nukes.""  Dishonest!",24,FALSE,"anger","Saturday",358,15.9916666666672
"Android","The big loss yesterday for Israel in the United Nations will make it much harder to negotiate peace.Too bad, but we will get it done anyway!",26,FALSE,"anger","Saturday",358,16.5574999999994
"iOS","Happy #Hanukkah https://t.co/UvZwtykV1E",3,TRUE,"anticipation","Saturday",358,16.7422222222217
"Android",".@FoxNews - ""Objectified"" tonight at 10:00 P.M. Enjoy!",8,FALSE,"anticipation","Saturday",358,19.3522222222227
"iOS","#MerryChristmas https://t.co/5GgDmJrGMS",2,TRUE,NA,"Sunday",359,7.77805555555506
"Android","Merry Christmas and a very, very, very , very Happy New Year to everyone!",14,FALSE,"joy","Sunday",359,12.8133333333335
"Android","President Obama said that he thinks he would have won against me. He should say that but I say NO WAY! - jobs leaving, ISIS, OCare, etc.",27,FALSE,"positive","Monday",360,16.6077777777773
"Android","The United Nations has such great potential but right now it is just a club for people to get together, talk and have a good time. So sad!",28,FALSE,"positive","Monday",360,16.699444444444
"iOS","The world was gloomy before I won - there was no hope. Now the market is up nearly 10% and Christmas spending is over a trillion dollars!",27,FALSE,"anticipation","Monday",360,18.5411111111111
"Android","I gave millions of dollars to DJT Foundation, raised or recieved millions more, ALL of which is given to charity, and media won't report!",24,FALSE,"positive","Monday",360,21.8888888888882
"Android","The DJT Foundation, unlike most foundations, never paid fees, rent, salaries or any expenses. 100% of money goes to wonderful charities!",21,FALSE,"positive","Monday",360,22.1163888888896
"Android","President Obama campaigned hard (and personally) in the very important swing states, and lost.The voters wanted to MAKE AMERICA GREAT AGAIN!",21,FALSE,"positive","Tuesday",361,16.8747222222228
"Android","The U.S. Consumer Confidence Index for December surged nearly four points to 113.7, THE HIGHEST LEVEL IN MORE THAN 15 YEARS! Thanks Donald!",23,FALSE,"positive","Tuesday",361,22.1686111111107
"Android","Doing my best to disregard the many inflammatory President O statements and roadblocks.Thought it was going to be a smooth transition - NOT!",23,FALSE,"negative","Wednesday",362,9.12027777777712
"Android","We cannot continue to let Israel be treated with such total disdain and disrespect. They used to have a great friend in the U.S., but.......",25,FALSE,"anger","Wednesday",362,9.32944444444456
"Android","not anymore. The beginning of the end was the horrible Iran deal, and now this (U.N.)! Stay strong Israel, January 20th is fast approaching!",24,FALSE,"anticipation","Wednesday",362,9.41972222222239
"iOS","'Economists say Trump delivered hope' https://t.co/SjGBgglIuQ",6,TRUE,"surprise","Wednesday",362,17.1077777777782
"iOS","My Administration will follow two simple rules: https://t.co/ZWk0j4H8Qy",8,TRUE,NA,"Thursday",363,9.90583333333325
"Android","Great move on delay (by V. Putin) - I always knew he was very smart!",15,FALSE,"anger","Friday",364,14.6925000000001
"iOS","Join @AmerIcan32, founded by Hall of Fame legend @JimBrownNFL32 on 1/19/2017 in Washington, D.C.… https://t.co/9WJZ8iTCQV",15,TRUE,"positive","Friday",364,14.7819444444449
"Android","Russians are playing @CNN and @NBCNews for such fools - funny to watch, they don't have a clue! @FoxNews totally gets it!",22,FALSE,"anticipation","Friday",364,17.3050000000003
"Android","Happy New Year to all, including to my many enemies and those who have fought me and lost so badly they just don't know what to do. Love!",28,FALSE,"positive","Saturday",365,8.28916666666692
"iOS","Happy Birthday @DonaldJTrumpJr!
https://t.co/uRxyCD3hBz",3,TRUE,"anticipation","Saturday",365,13.9700000000003
"iOS","TO ALL AMERICANS-
#HappyNewYear &amp; many blessings to you all! Looking forward to a wonderful &amp; prosperous 2017 as we… https://t.co/1asdMAL4iy",20,TRUE,"positive","Sunday",366,0.00277777777773736
"Android","Well, the New Year begins. We will, together, MAKE AMERICA GREAT AGAIN!",12,FALSE,NA,"Monday",367,9.66944444444425
